CodiceAmministrativo;Sezione;IdentificativoSoggetto;TipoSoggetto;IdentificativoImmobile;TipoImmobile;CodiceDiritto;TitoloNonCodificatoIta;TitoloNonCodificatoTed;QuotaNumeratore;QuotaDenominatore;Regime;SoggettoDiRiferimento;DataDiValidita;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiRegistrazioneInAtti;Partita;DataDiValidita;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiRegistrazioneInAtti;IdentificativoMutazioneIniziale;IdentificativoMutazioneFinale;IdentificativoTitolarita;
M113;;308775;P;662108;F;1 ;;;0;0; ;0;01081979;D;000792;001;1980;15051995;1000301;;;;;;;237740;;1236608;
M113;;309119;P;663271;F;2 ;;;1;2; ;0;23121994;D;000040;001;1995;18051995;1000386;;;;;;;238929;;1239021;
M113;;309119;P;663257;F;2 ;;;1;2; ;0;23121994;D;000040;001;1995;18051995;1000386;;;;;;;238929;;1239020;
M113;;311040;P;662923;F;2 ;;;1;3; ;;22102003;D;002172;001;2004;26052004;;;;;;;;678587;;3814416;
M113;;311040;P;663073;F;31 ;;;1;2; ;;19122012;D;000185;001;2013;18012013;;;;;;;;1176633;;4988473;
M113;;311040;P;663072;F;31 ;;;1;2; ;;19122012;D;000185;001;2013;18012013;;;;;;;;1176633;;4988469;
M113;;311041;P;660992;F;31 ;;;1;3; ;0;01010001;I;  0000;000;2000;01011992;0000411;;;;;;;220;;596468;
M113;;311041;P;661019;F;31 ;;;2;6; ;;01011992;D;005074;001;2012;19072012;;;;;;;;1155003;;4931803;
M113;;311041;P;661020;F;31 ;;;2;6; ;;01011992;D;005074;002;2012;19072012;;;;;;;;1155004;;4931806;
M113;;311042;P;663058;F;1 ;;;1000;1000; ;0;01010001;A;000249;001;1992;17031993;0000674;;;;;;;54065;;709396;
M113;;311044;P;660979;F;1 ;;;0;0; ;0;22011999;D;000977;002;1999;28041999;1000924;;;;;;;478857;;2466315;
M113;;311044;P;660950;F;2 ;;;1;2; ;;27022007;D;010765;001;2007;23052007;;;;;;;;926357;;4296108;
M113;;311046;P;663163;F;1 ;;;0;0; ;0;08021994;A;000355;001;1994;09021994;1000111;;;;;;;109664;;854864;
M113;;311046;P;663162;F;1 ;;;0;0; ;0;08021994;A;000355;001;1994;09021994;1000111;;;;;;;109664;;854863;
M113;;311046;P;662683;F;1 ;;;0;0; ;0;25031983;D;001569;001;1983;17031995;1000241;;;;;;;224444;;1158451;
M113;;311046;P;663999;F;1 ;;;0;0; ;0;14051990;D;001112;001;1993;23051995;1000241;;;;;;;239974;;1241552;
M113;;311046;P;663998;F;1 ;;;0;0; ;0;14051990;D;001112;001;1993;23051995;1000241;;;;;;;239974;;1241553;
M113;;311046;P;664001;F;1 ;;;0;0; ;0;14051990;D;001112;002;1993;23051995;1000241;;;;;;;239975;;1241555;
M113;;311046;P;664002;F;1 ;;;0;0; ;0;14051990;D;001112;002;1993;23051995;1000241;;;;;;;239975;;1241556;
M113;;311046;P;663997;F;1 ;;;0;0; ;0;14051990;D;001112;002;1993;23051995;1000241;;;;;;;239975;;1241557;
M113;;311046;P;664000;F;1 ;;;0;0; ;0;14051990;D;001112;002;1993;23051995;1000241;;;;;;;239975;;1241554;
M113;;311046;P;683204;F;1 ;;;0;0; ;0;30072002;V;002151;001;2002;30072002;;;;;;;;609779;;3607049;
M113;;311051;P;866381;F;2 ;;;1;2; ;;10052011;D;003885;001;2011;05102011;;;;;;;;1103306;;4809711;
M113;;311052;P;661243;F;1 ;;;0;0; ;0;19121990;D;001355;001;1997;26051997;1000785;;;;;;;383666;;1932525;
M113;;311052;P;661244;F;1 ;;;0;0; ;0;19121990;D;001355;001;1997;26051997;1000785;;;;;;;383666;;1932527;
M113;;311054;P;866382;F;1 ;;;0;0; ;;28032012;D;003065;001;2012;28032012;;;;;;;;1139534;;4891227;
M113;;311073;P;719742;F;32 ;;;0;0; ;;01022012;D;003773;001;2012;10052012;;;;;;;;1144924;;4905596;
M113;;311073;P;719743;F;32 ;;;0;0; ;;01022012;D;003773;001;2012;10052012;;;;;;;;1144924;;4905598;
M113;;311075;P;660978;F;1 ;;;0;0; ;0;22011999;D;000977;001;1999;28041999;1000923;;;;;;;478855;;2466306;
M113;;311075;P;660950;F;2 ;;;1;2; ;;27022007;D;010765;001;2007;23052007;;;;;;;;926357;;4296107;
M113;;311075;P;719742;F;3 ;;;0;0; ;;01022012;D;003773;001;2012;10052012;;;;;;;;1144924;;4905595;
M113;;311075;P;719743;F;3 ;;;0;0; ;;01022012;D;003773;001;2012;10052012;;;;;;;;1144924;;4905597;
M113;;311086;P;662085;F;32 ;;;0;0; ;;26122012;D;000460;001;2014;05022014;;;;;;;;1223866;;5104852;
M113;;311086;P;662087;F;32 ;;;0;0; ;;26122012;D;000460;001;2014;05022014;;;;;;;;1223866;;5104855;
M113;;311088;P;663207;F;2 ;;;1;2;C;0;30121993;D;000646;001;1994;06121995;1000595;;;;;;;296858;;1392130;
M113;;311088;P;663188;F;2 ;;;1;2;C;0;30121993;D;000646;001;1994;06121995;1000595;;;;;;;296858;;1392127;
M113;;311088;P;662923;F;2 ;;;1;3; ;;22102003;D;002172;001;2004;26052004;;;;;;;;678587;;3814417;
M113;;311109;P;664157;F;2 ;;;500;1000; ;0;01010001;A;003988;;1992;18031994;0000708;;;;;;;122163;;889224;
M113;;311109;P;664153;F;2 ;;;500;1000; ;0;01010001;A;003988;;1992;18031994;0000708;;;;;;;122163;;889225;
M113;;311110;P;664151;F;2 ;;;1;2; ;0;05011987;D;003882;001;1987;25051995;1000493;;;;;;;240461;;1242574;
M113;;311110;P;664149;F;2 ;;;1;2; ;0;05011987;D;003882;001;1987;25051995;1000493;;;;;;;240461;;1242568;
M113;;311110;P;664148;F;2 ;;;1;2; ;0;05011987;D;003882;001;1987;25051995;1000493;;;;;;;240461;;1242567;
M113;;311110;P;664142;F;2 ;;;1;2; ;0;05011987;D;003882;001;1987;25051995;1000493;;;;;;;240461;;1242570;
M113;;311114;P;662922;F;2 ;;;1;2; ;0;03121998;D;003227;001;1998;26071999;1000958;;;;;;;490655;;2585060;
M113;;311114;P;662918;F;2 ;;;1;2; ;0;03121998;D;003227;001;1998;26071999;1000958;;;;;;;490655;;2585054;
M113;;311114;P;662917;F;2 ;;;1;2; ;0;03121998;D;003227;001;1998;26071999;1000958;;;;;;;490655;;2585056;
M113;;311114;P;662921;F;2 ;;;1;2; ;0;03121998;D;003227;001;1998;26071999;1000958;;;;;;;490655;;2585057;
M113;;311114;P;662919;F;2 ;;;1;2; ;0;03121998;D;003227;001;1998;26071999;1000958;;;;;;;490655;;2585059;
M113;;311114;P;662923;F;2 ;;;1;3; ;;22102003;D;002172;001;2004;26052004;;;;;;;;678587;;3814418;
M113;;311116;P;866381;F;2 ;;;1;2; ;;10052011;D;003885;001;2011;05102011;;;;;;;;1103306;;4809712;
M113;;311122;P;662920;F;1 ;;;0;0; ;0;29061998;V;001436;001;1998;29061998;0000213;;;;;;;440980;;2233688;
M113;;311125;P;663158;F;1 ;;;0;0; ;0;08021994;A;000353;001;1994;09021994;1000109;;;;;;;109656;;854849;
M113;;311125;P;663159;F;1 ;;;0;0; ;0;08021994;A;000353;001;1994;09021994;1000109;;;;;;;109656;;854848;
M113;;311128;P;762903;F;1 ;;;0;0; ;0;11012006;V;000136;001;2006;11012006;;;;;;;;801385;;4005738;
M113;;311128;P;762904;F;1 ;;;0;0; ;0;11012006;V;000136;001;2006;11012006;;;;;;;;801385;;4005740;
M113;;311134;P;661242;F;1 ;;;0;0; ;0;26051997;V;001354;001;1997;26051997;0000552;;;;;;;383660;;1932512;
M113;;311134;P;661243;F;32 ;;;0;0; ;0;19121990;D;001355;001;1997;26051997;1000785;;;;;;;383666;;1932524;
M113;;311134;P;661244;F;32 ;;;0;0; ;0;19121990;D;001355;001;1997;26051997;1000785;;;;;;;383666;;1932526;
M113;;312009;P;661580;F;2 ;;;1;6; ;;28092009;D;002058;002;2010;24062010;;;;;;;;1049317;;4668165;
M113;;312009;P;1002613;F;74 ;;;1;4; ;;28062012;V;005099;001;2012;23072012;;;;;;;;1155256;;4932370;
M113;;312009;P;1002611;F;74 ;;;1;4; ;;28062012;V;005099;001;2012;23072012;;;;;;;;1155256;;4932364;
M113;;312009;P;1002613;F;2 ;;;1000;1000; ;;05022014;D;002023;002;2014;20052014;;;;;;;;1234913;;5134618;
M113;;312009;P;1002611;F;2 ;;;1000;1000; ;;05022014;D;002023;002;2014;20052014;;;;;;;;1234913;;5134617;
M113;;313726;P;680051;F;1 ;;;0;0; ;0;30052002;V;001576;001;2002;30052002;;;;;;;;603882;;3588236;
M113;;313740;P;680053;F;1 ;;;0;0; ;0;30052002;V;001577;001;2002;30052002;;;;;;;;603891;;3588258;
M113;;313744;P;661068;F;2 ;;;1;2;C;0;25101988;D;004136;001;1988;23051995;1000433;;;;;;;239938;;1241429;
M113;;313744;P;661067;F;2 ;;;1;2;C;0;25101988;D;004136;001;1988;23051995;1000433;;;;;;;239938;;1241428;
M113;;313744;P;661073;F;1 ;;;0;0; ;;10112004;D;000269;002;2005;26012005;;;;;;;;700268;;3891770;
M113;;313744;P;661071;F;2 ;;;1;2; ;;10112004;D;000269;003;2005;26012005;;;;;;;;700269;;3891771;
M113;;313746;P;662893;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000446;;;;;;;220;;596428;
M113;;313746;P;663911;F;1 ;;;0;0; ;0;13101973;D;001212;002;1994;12051997;1000494;;;;;;;381474;;1928295;
M113;;313746;P;731768;F;1 ;;;0;0; ;;15092004;A;003235;001;2004;15092004;;;;;;;;687842;;3853493;
M113;;313747;P;660967;F;1 ;;;0;0; ;0;21101996;A;002466;001;1996;21101996;1000822;;;;;;;349001;;1623118;
M113;;313747;P;661510;F;1 ;;;0;0; ;0;24091998;V;002098;001;1998;24091998;1000822;;;;;;;451722;;2315471;
M113;;313747;P;661509;F;1 ;;;0;0; ;0;24091998;V;002098;001;1998;24091998;1000822;;;;;;;451722;;2315472;
M113;;313747;P;662858;F;2 ;;;1;2;C;400006;06052005;D;002067;001;2005;15062005;;;;;;;;720435;;3935884;
M113;;313751;P;661253;F;1 ;;;0;0; ;0;02041999;V;000654;001;1999;02041999;0000396;;;;;;;475834;;2457028;
M113;;313773;P;661249;F;1 ;;;0;0; ;0;28061993;D;002077;001;1993;05051994;1000178;;;;;;;135171;;916311;
M113;;313773;P;661248;F;1 ;;;0;0; ;;19032004;D;001864;001;2004;10052004;;;;;;;;676515;;3807816;
M113;;313773;P;970301;F;1 ;;;0;0; ;;13102011;A;004016;001;2011;17102011;;;;;;;;1104542;;4812867;
M113;;313791;P;663247;F;2 ;;;1;2; ;0;29041994;A;001123;001;1994;04051994;1000177;;;;;;;134976;;915713;
M113;;313791;P;663248;F;2 ;;;1;2; ;0;29041994;A;001123;001;1994;04051994;1000177;;;;;;;134976;;915711;
M113;;313791;P;661783;F;1 ;;;0;0; ;0;28111990;D;003143;001;1992;18051995;1000390;;;;;;;238976;;1239200;
M113;;313791;P;661785;F;1 ;;;0;0; ;0;28111990;D;003143;001;1992;18051995;1000390;;;;;;;238976;;1239201;
M113;;313823;P;661372;F;2 ;;;500;1000; ;0;01010001;A;002182;001;1991;17031993;0000651;;;;;;;54017;;709340;
M113;;313823;P;661373;F;2 ;;;500;1000; ;0;17071991;A;002182;001;1991;17031993;0000651;;;;;;;54018;;709341;
M113;;313823;P;661374;F;2 ;;;500;1000; ;0;01010001;A;002183;001;1991;17031993;0000651;;;;;;;54019;;709343;
M113;;313828;P;663074;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000600;;;;;;;220;;596972;
M113;;313828;P;662080;F;1 ;;;1000;1000; ;0;28031990;A;000823;001;1990;16031994;0000600;;;;;;;117588;;875859;
M113;;313831;P;663912;F;2 ;;;1;2;C;0;15121986;D;000350;002;1987;12051997;1000495;;;;;;;381476;;1928299;
M113;;313867;P;680057;F;1 ;;;0;0; ;0;30052002;V;001578;001;2002;30052002;;;;;;;;603900;;3588285;
M113;;313875;P;663247;F;2 ;;;1;2; ;0;29041994;A;001123;001;1994;04051994;1000177;;;;;;;134976;;915710;
M113;;313875;P;663248;F;2 ;;;1;2; ;0;29041994;A;001123;001;1994;04051994;1000177;;;;;;;134976;;915712;
M113;;313875;P;661784;F;1 ;;;0;0; ;0;28111990;D;003143;002;1992;18051995;1000391;;;;;;;238978;;1239205;
M113;;313875;P;661782;F;1 ;;;0;0; ;0;28111990;D;003143;002;1992;18051995;1000391;;;;;;;238978;;1239206;
M113;;313901;P;661372;F;2 ;;;500;1000; ;0;01010001;A;002182;001;1991;17031993;0000651;;;;;;;54017;;709339;
M113;;313901;P;661373;F;2 ;;;500;1000; ;0;17071991;A;002182;001;1991;17031993;0000651;;;;;;;54018;;709342;
M113;;313901;P;661374;F;2 ;;;500;1000; ;0;01010001;A;002183;001;1991;17031993;0000651;;;;;;;54019;;709344;
M113;;313912;P;663172;F;32 ;;;0;0; ;;17102005;D;004853;001;2006;07122006;;;;;;;;844180;;4130657;
M113;;313912;P;663173;F;32 ;;;0;0; ;;17102005;D;004853;001;2006;07122006;;;;;;;;844180;;4130659;
M113;;313912;P;663174;F;32 ;;;0;0; ;;17102005;D;004853;001;2006;07122006;;;;;;;;844180;;4130661;
M113;;313912;P;663171;F;32 ;;;0;0; ;;17102005;D;004853;001;2006;07122006;;;;;;;;844180;;4130655;
M113;;316017;P;868271;F;1 ;;;0;0; ;;11072007;D;012530;001;2007;11092007;;;;;;;;939554;;4336980;
M113;;316017;P;868337;F;1 ;;;0;0; ;;11072007;D;012530;001;2007;11092007;;;;;;;;939554;;4336982;
M113;;316017;P;868312;F;1 ;;;0;0; ;;11072007;D;012530;001;2007;11092007;;;;;;;;939554;;4336981;
M113;;316053;P;661536;F;1 ;;;0;0; ;0;25101996;D;003089;001;1996;13011997;1000732;;;;;;;361551;;1665556;
M113;;316053;P;661535;F;1 ;;;0;0; ;0;25101996;D;003089;001;1996;13011997;1000732;;;;;;;361551;;1665557;
M113;;316065;P;662710;F;2 ;;;1;2;C;0;02091985;D;002914;003;1985;16051994;1000182;;;;;;;139697;;922477;
M113;;316065;P;662701;F;2 ;;;1;2;C;0;02091985;D;002914;003;1985;16051994;1000182;;;;;;;139697;;922480;
M113;;316082;P;663203;F;2 ;;;1;2;C;0;18031994;D;000908;001;1994;07121995;1000606;;;;;;;297067;;1392632;
M113;;316082;P;663212;F;2 ;;;1;2;C;0;18031994;D;000908;001;1994;07121995;1000606;;;;;;;297067;;1392631;
M113;;316090;P;661950;F;4 ;;;1;6; ;;02072001;D;004097;001;2012;25052012;;;;;;;;1147321;;4911520;
M113;;316237;P;663217;F;2 ;;;1;2;C;0;18021994;D;000761;001;1994;06121995;1000598;;;;;;;296883;;1392175;
M113;;316237;P;663199;F;2 ;;;1;2;C;0;18021994;D;000761;001;1994;06121995;1000598;;;;;;;296883;;1392177;
M113;;316242;P;663377;F;2 ;;;1;2; ;0;28061999;D;002334;001;1999;17091999;1000985;;;;;;;497096;;2694064;
M113;;316242;P;663365;F;2 ;;;1;2; ;0;28061999;D;002334;001;1999;17091999;1000985;;;;;;;497096;;2694066;
M113;;316342;P;663397;F;2 ;;;1;2;C;434280;28011999;D;001141;001;1999;10051999;1000929;;;;;;;480691;;2470061;
M113;;316396;P;661575;F;1 ;;;0;0; ;0;20101998;D;001207;001;1999;17051999;1000933;;;;;;;481662;;2472762;
M113;;316454;P;661681;F;1 ;;;0;0; ;0;11041983;D;001424;001;1983;17051995;1000358;;;;;;;238583;;1238223;
M113;;316454;P;993352;F;1 ;;;0;0; ;;13032012;A;002824;001;2012;13032012;;;;;;;;1136611;;4884412;
M113;;316470;P;661950;F;4 ;;;1;6; ;;02072001;D;004097;001;2012;25052012;;;;;;;;1147321;;4911521;
M113;;316477;P;758430;F;2 ;;;1;2; ;;28122011;D;002925;001;2012;19032012;;;;;;;;1138163;;4887664;
M113;;316477;P;758424;F;2 ;;;1;2; ;;28122011;D;002925;001;2012;19032012;;;;;;;;1138163;;4887662;
M113;;316746;P;662430;F;1 ;;;0;0; ;0;06051997;D;001756;001;1997;07071997;1000803;;;;;;;389126;;1984100;
M113;;316746;P;662427;F;1 ;;;0;0; ;0;06051997;D;001756;001;1997;07071997;1000803;;;;;;;389126;;1984101;
M113;;316746;P;662425;F;1 ;;;0;0; ;0;06051997;D;001756;001;1997;07071997;1000803;;;;;;;389126;;1984102;
M113;;316769;P;888495;F;1 ;;;0;0; ;;02122011;D;004887;001;2011;20122011;;;;;;;;1112049;;4832301;
M113;;317299;P;664114;F;1 ;;;1000;1000; ;0;01010001;A;003998;;1992;18031994;0000717;;;;;;;122171;;889237;
M113;;317398;P;662431;F;1 ;;;0;0; ;0;06051997;D;001756;002;1997;07071997;1000804;;;;;;;389132;;1984116;
M113;;317398;P;662429;F;1 ;;;0;0; ;0;06051997;D;001756;002;1997;07071997;1000804;;;;;;;389132;;1984117;
M113;;317398;P;662428;F;1 ;;;0;0; ;0;06051997;D;001756;002;1997;07071997;1000804;;;;;;;389132;;1984118;
M113;;317804;P;662100;F;1 ;;;0;0; ;0;15121986;D;000351;001;1987;15051995;1000305;;;;;;;237756;;1236659;
M113;;317804;P;662109;F;1 ;;;0;0; ;0;15121986;D;000351;001;1987;15051995;1000305;;;;;;;237756;;1236658;
M113;;317804;P;661060;F;2 ;;;2;9; ;;02052006;D;013161;001;2007;30102007;;;;;;;;945329;;4354602;
M113;;317804;P;901367;F;1 ;;;0;0; ;;22122008;D;000918;001;2009;12032009;;;;;;;;1001593;;4524245;
M113;;317804;P;868320;F;1 ;;;0;0; ;;22122008;D;000918;001;2009;12032009;;;;;;;;1001593;;4524242;
M113;;317804;P;868321;F;1 ;;;0;0; ;;22122008;D;000918;001;2009;12032009;;;;;;;;1001593;;4524243;
M113;;317804;P;901366;F;1 ;;;0;0; ;;22122008;D;000918;001;2009;12032009;;;;;;;;1001593;;4524244;
M113;;317812;P;661787;F;2 ;;;1;2; ;0;01010001;I;  0000;000;2000;01011992;0000478;;;;;;;220;;596461;
M113;;317812;P;781991;F;2 ;;;1;2; ;;09102006;A;003892;001;2006;09102006;;;;;;;;834074;;4102239;
M113;;317812;P;661060;F;2 ;;;2;9; ;;02052006;D;013161;001;2007;30102007;;;;;;;;945329;;4354600;
M113;;321183;P;663626;F;1 ;;;0;0; ;;25092008;D;006852;001;2012;26112012;;;;;;;;1169911;;4971297;
M113;;321183;P;663623;F;1 ;;;0;0; ;;25092008;D;006852;001;2012;26112012;;;;;;;;1169911;;4971296;
M113;;321183;P;663622;F;1 ;;;0;0; ;;25092008;D;006852;001;2012;26112012;;;;;;;;1169911;;4971295;
M113;;321183;P;1043233;F;2 ;;;1;3;C;11536087;22092014;D;005053;001;2014;17122014;;;;;;;;1258400;;5196780;
M113;;321183;P;1043233;F;2 ;;;1;3; ;;22092014;D;005053;001;2014;17122014;;;;;;;;1258400;;5196779;
M113;;321194;P;663109;F;2 ;;;1;2;C;0;30071992;D;002192;001;1992;19051995;1000400;;;;;;;239177;;1239551;
M113;;321194;P;663095;F;2 ;;;1;2;C;0;30071992;D;002192;001;1992;19051995;1000400;;;;;;;239177;;1239553;
M113;;322809;P;660994;F;2 ;;;4;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129935;
M113;;322809;P;660995;F;2 ;;;4;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129932;
M113;;322809;P;866744;F;2 ;;;4;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129938;
M113;;322810;P;676406;F;2 ;;;1;2;C;242230;24062008;D;003171;001;2008;03092008;;;;;;;;979722;;4458907;
M113;;322810;P;676402;F;2 ;;;1;2;C;242230;24062008;D;003171;001;2008;03092008;;;;;;;;979722;;4458905;
M113;;322810;P;676403;F;2 ;;;1;2;C;242230;24062008;D;003171;001;2008;03092008;;;;;;;;979722;;4458903;
M113;;322810;P;663291;F;2 ;;;1;2;C;242230;04122009;D;000321;001;2010;28012010;;;;;;;;1033473;;4621276;
M113;;322852;P;662144;F;1 ;;;0;0; ;0;14081996;V;001992;001;1996;14081996;1000312;;;;;;;340221;;1568691;
M113;;322852;P;662148;F;2 ;;;500;1000; ;0;05071999;A;A00030;001;1999;05071999;1000953;;;;;;;488087;;2501439;
M113;;322852;P;662149;F;2 ;;;500;1000; ;0;05071999;A;A00030;001;1999;05071999;1000953;;;;;;;488087;;2501437;
M113;;322852;P;662150;F;2 ;;;500;1000; ;0;05071999;A;A00030;001;1999;05071999;1000953;;;;;;;488087;;2501446;
M113;;322852;P;662146;F;2 ;;;500;1000; ;0;05071999;A;A00030;001;1999;05071999;1000953;;;;;;;488087;;2501443;
M113;;322852;P;662147;F;2 ;;;500;1000; ;0;05071999;A;A00030;001;1999;05071999;1000953;;;;;;;488087;;2501441;
M113;;323008;P;663892;F;2 ;;;1;2;C;0;24091987;V;003422;000;1987;18061996;1000684;;;;;;;332274;;1531369;
M113;;323008;P;663891;F;2 ;;;1;2;C;0;24091987;V;003422;000;1987;18061996;1000684;;;;;;;332274;;1531371;
M113;;323023;P;663903;F;31 ;;;1;2; ;0;24032000;D;003018;001;2000;11122000;1001099;;;;;;;551481;;3240129;
M113;;323075;P;663335;F;1 ;;;0;0; ;;05062003;D;002758;001;2003;18082003;;;;;;;;649024;;3725880;
M113;;323075;P;866745;F;1 ;;;0;0; ;0;04062007;V;011023;001;2007;04062007;;;;;;;;928237;;4302233;
M113;;323075;P;866747;F;1 ;;;0;0; ;0;04062007;V;011025;001;2007;04062007;;;;;;;;928239;;4302236;
M113;;323132;P;661716;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000459;;;;;;;220;;596533;
M113;;323408;P;662299;F;73 ;;;0;0; ;0;03071995;D;002282;001;1995;23081995;1000536;;;;;;;261218;;1317069;
M113;;323408;P;662296;F;73 ;;;0;0; ;;03071995;D;001020;001;2004;10032004;;;;;;;;670237;;3789238;
M113;;323408;P;662298;F;73 ;;;0;0; ;;01072004;D;002913;001;2004;30072004;;;;;;;;684331;;3842963;
M113;;323408;P;662300;F;73 ;;;0;0; ;;01072004;D;002913;001;2004;30072004;;;;;;;;684331;;3842965;
M113;;323721;P;663439;F;2 ;;;1;2;C;0;21121998;D;000095;001;1999;02021999;1000899;;;;;;;468010;;2405357;
M113;;323721;P;663429;F;2 ;;;1;2;C;0;21121998;D;000095;001;1999;02021999;1000899;;;;;;;468010;;2405359;
M113;;323754;P;662896;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000451;;;;;;;220;;596564;
M113;;323754;P;693303;F;2 ;;;1;2; ;0;13122002;V;003543;001;2002;13122002;;;;;;;;623651;;3648854;
M113;;323754;P;693302;F;2 ;;;1;2; ;0;13122002;V;003543;001;2002;13122002;;;;;;;;623651;;3648852;
M113;;323754;P;693301;F;2 ;;;1;2; ;0;13122002;V;003543;001;2002;13122002;;;;;;;;623651;;3648850;
M113;;323948;P;662623;F;1 ;;;0;0; ;;08102002;D;002167;002;2005;24062005;;;;;;;;721371;;3938686;
M113;;323948;P;662621;F;1 ;;;0;0; ;;22112013;D;004830;001;2013;22112013;;;;;;;;1215448;;5084379;
M113;;324081;P;660995;F;2 ;;;1;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129933;
M113;;324081;P;866744;F;2 ;;;1;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129939;
M113;;324081;P;660994;F;2 ;;;1;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129936;
M113;;324484;P;663930;F;2 ;;;1;2; ;0;16121988;D;001243;001;1996;28051996;1000682;;;;;;;329275;;1508051;
M113;;324541;P;663255;F;1 ;;;0;0; ;;07101996;D;002877;001;2005;05092005;;;;;;;;787505;;3961783;
M113;;324541;P;662123;F;1 ;;;0;0; ;;14042004;D;002878;001;2005;05092005;;;;;;;;787508;;3961796;
M113;;324541;P;662124;F;1 ;;;0;0; ;;14042004;D;002878;001;2005;05092005;;;;;;;;787508;;3961797;
M113;;324541;P;662125;F;1 ;;;0;0; ;;14042004;D;002878;001;2005;05092005;;;;;;;;787508;;3961798;
M113;;324879;P;662695;F;2 ;;;1;2; ;0;01010001;I;  0000;000;2000;01011992;0000364;;;;;;;220;;595076;
M113;;324879;P;662696;F;2 ;;;1;2; ;0;01010001;I;  0000;000;2000;01011992;0000364;;;;;;;220;;595077;
M113;;324961;P;661711;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000592;;;;;;;220;;596823;
M113;;324961;P;661714;F;1 ;;;1000;1000; ;0;01010001;I;  0000;000;2000;01011992;0000592;;;;;;;220;;597042;
M113;;324977;P;698900;F;1 ;;;0;0; ;;06032003;D;001590;001;2004;26042004;;;;;;;;674961;;3803010;
M113;;324977;P;698901;F;1 ;;;0;0; ;;06032003;D;001590;001;2004;26042004;;;;;;;;674961;;3803011;
M113;;324977;P;698899;F;1 ;;;0;0; ;;06032003;D;001590;001;2004;26042004;;;;;;;;674961;;3803009;
M113;;324977;P;866746;F;1 ;;;0;0; ;;20011983;D;011026;001;2007;05062007;;;;;;;;928278;;4302354;
M113;;324977;P;1029130;F;2 ;;;1;2;C;445881;30082013;D;000875;001;2014;27022014;;;;;;;;1226540;;5112121;
M113;;324977;P;662729;F;2 ;;;1;2;C;445881;30082013;D;000875;001;2014;27022014;;;;;;;;1226540;;5112117;
M113;;324977;P;662730;F;2 ;;;1;2;C;445881;30082013;D;000875;001;2014;27022014;;;;;;;;1226540;;5112119;
M113;;324977;P;1029128;F;2 ;;;1;2;C;445881;24092013;D;000876;002;2014;27022014;;;;;;;;1226542;;5112127;
M113;;325116;P;866744;F;2 ;;;4;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129940;
M113;;325116;P;660994;F;2 ;;;4;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129937;
M113;;325116;P;660995;F;2 ;;;4;9; ;;06042013;D;001806;001;2014;05052014;;;;;;;;1233081;;5129934;
M113;;325299;P;951166;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717044;
M113;;325299;P;951167;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717045;
M113;;325299;P;951165;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717043;
M113;;325299;P;951158;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717036;
M113;;325299;P;951159;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717037;
M113;;325299;P;951160;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717038;
M113;;325299;P;951161;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717039;
M113;;325299;P;951163;F;2 ;;;1000;1000; ;;13122010;V;004129;001;2010;13122010;;;;;;;;1067134;;4717041;
M113;;325299;P;1013624;F;1 ;;;0;0; ;;03122012;A;007410;001;2012;15012013;;;;;;;;1175983;;4986674;
M113;;325299;P;1013625;F;1 ;;;0;0; ;;03122012;A;007410;001;2012;15012013;;;;;;;;1175983;;4986675;
M113;;325299;P;1013626;F;1 ;;;0;0; ;;03122012;A;007410;001;2012;15012013;;;;;;;;1175983;;4986676;
M113;;325419;P;663903;F;1 ;;;0;0; ;0;24032000;D;003018;001;2000;11122000;1001099;;;;;;;551481;;3240130;
